cneo_orf_id	scer_oln_id	reliability_class
CNAG_04210	YJR160C	2
CNAG_05330	YBR298C	2
CNAG_05330	YDL247W	2
CNAG_05330	YGR289C	2
CNAG_05330	YJR160C	2
CNAG_00105	YJR155W	2
CNAG_00105	YPR127W	2
CNAG_05534	YJR155W	2
CNAG_01954	YJR155W	2
CNAG_01954	YPR127W	2
CNAG_02805	YNL036W	2
CNAG_05144	YNL036W	2
CNAG_05505	YIL153W	2
CNAG_02584	YIL153W	2
CNAG_02584	YPL152W	2
CNAG_00598	YGR260W	2
CNAG_01674	YGR260W	2
CNAG_01384	YGR260W	2
CNAG_01354	YGR260W	2
CNAG_02210	YKR079C	2
CNAG_01162	YCR019W	2
CNAG_00651	YKL188C	2
CNAG_02764	YPL147W	2
CNAG_02741	YKL134C	2
CNAG_03786	YKL094W	2
CNAG_05970	YNL298W	2
CNAG_05970	YOL113W	2
CNAG_07408	YHL007C	2
CNAG_07408	YNL298W	2
CNAG_07408	YOL113W	2
CNAG_07844	YBR132C	2
CNAG_06628	YMR169C	2
CNAG_06628	YMR170C	2
CNAG_06628	YOR374W	2
CNAG_01078	YER073W	2
CNAG_01078	YMR169C	2
CNAG_01078	YMR170C	2
CNAG_01078	YOR374W	2
CNAG_05113	YER073W	2
CNAG_05113	YMR169C	2
CNAG_05113	YMR170C	2
CNAG_05113	YOR374W	2
CNAG_03266	YKL085W	2
CNAG_07519	YCL073C	2
CNAG_07519	YEL065W	2
CNAG_07519	YHL047C	2
CNAG_07519	YHL040C	2
CNAG_07519	YKR106W	2
CNAG_00815	YCL073C	2
CNAG_00815	YHL047C	2
CNAG_00815	YHL040C	2
CNAG_00815	YKR106W	2
CNAG_07347	YDR258C	2
CNAG_03347	YLL026W	2
CNAG_02166	YOR116C	2
CNAG_05936	YDL140C	2
CNAG_02086	YHL003C	2
CNAG_02086	YKL008C	2
CNAG_02087	YKL008C	2
CNAG_04943	YOL060C	2
CNAG_05248	YJR005W	2
CNAG_03928	YJR005W	2
CNAG_03928	YKL135C	2
CNAG_06112	YJL130C	2
CNAG_07373	YJR109C	2
CNAG_04580	YDR194C	2
CNAG_02935	YMR226C	2
CNAG_00235	YGR121C	2
CNAG_00235	YNL142W	2
CNAG_00235	YPR138C	2
CNAG_04758	YGR121C	2
CNAG_04758	YPR138C	2
CNAG_05460	YDL144C	2
CNAG_03233	YBL049W	2
CNAG_03230	YBL049W	2
CNAG_02433	YGR029W	2
CNAG_01220	YPR037C	2
CNAG_01650	YGR085C	2
CNAG_01650	YPR102C	2
CNAG_07839	YDR237W	2
CNAG_07839	YPR102C	2
CNAG_02338	YNL255C	2
CNAG_00565	YLL001W	2
CNAG_01655	YKR001C	2
CNAG_02117	YMR315W	2
CNAG_06122	YER062C	2
CNAG_06122	YIL053W	2
CNAG_01744	YER062C	2
CNAG_01744	YIL053W	2
CNAG_04467	YBR006W	2
CNAG_01008	YPL103C	2
CNAG_01191	YGR037C	2
CNAG_05820	YER152C	2
CNAG_05820	YGL202W	2
CNAG_03828	YER152C	2
CNAG_03828	YGL202W	2
CNAG_03808	YER152C	2
CNAG_03808	YGL202W	2
CNAG_06555	YER152C	2
CNAG_00902	YJR085C	2
CNAG_02978	YJR085C	2
CNAG_07365	YNR074C	2
CNAG_03874	YNR074C	2
CNAG_02839	YNR074C	2
CNAG_02840	YNR074C	2
CNAG_06088	YKL106W	2
CNAG_06026	YKL106W	2
CNAG_06026	YLR027C	2
CNAG_00839	YNL168C	2
CNAG_05616	YMR301C	2
CNAG_02358	YGL091C	2
CNAG_02358	YIL003W	2
CNAG_00082	YGL091C	2
CNAG_02231	YIL003W	2
CNAG_04731	YLR151C	2
CNAG_04718	YLR151C	2
CNAG_07944	YBR218C	2
CNAG_07944	YGL062W	2
CNAG_05907	YBR208C	2
CNAG_05907	YGL062W	2
CNAG_01680	YBR208C	2
CNAG_01680	YBR218C	2
CNAG_01680	YGL062W	2
CNAG_03426	YER039C	2
CNAG_03426	YGL225W	2
CNAG_05817	YER039C	2
CNAG_04982	YER056C	2
CNAG_04982	YER060W	2
CNAG_04982	YER060W-A	2
CNAG_01681	YER056C	2
CNAG_01681	YER060W-A	2
CNAG_01400	YBR249C	2
CNAG_01400	YDR035W	2
CNAG_04951	YBR249C	2
CNAG_00343	YDR191W	2
CNAG_02085	YDR191W	2
CNAG_02085	YOR025W	2
CNAG_00744	YJR075W	2
CNAG_05836	YGL038C	2
CNAG_05836	YJR075W	2
CNAG_05299	YDL124W	2
CNAG_02722	YDL124W	2
CNAG_05521	YDL124W	2
CNAG_00661	YGR056W	2
CNAG_00661	YLR357W	2
CNAG_06068	YGR056W	2
CNAG_07908	YLR304C	2
CNAG_01137	YJL200C	2
CNAG_03427	YJL200C	2
CNAG_03427	YLR304C	2
CNAG_04632	YBR021W	2
CNAG_04632	YBL042C	2
CNAG_06034	YBR021W	2
CNAG_06034	YBL042C	2
CNAG_06034	YIR028W	2
CNAG_05283	YPR011C	2
CNAG_01529	YHR002W	2
CNAG_00622	YLR438W	2
CNAG_05134	YOL140W	2
CNAG_03133	YLR189C	2
CNAG_04535	YIL094C	2
CNAG_04535	YOR136W	2
CNAG_04468	YIL094C	2
CNAG_04468	YOR136W	2
CNAG_07363	YIL094C	2
CNAG_01264	YOR136W	2
